user_id,segment_id,segment_name
U17234,S001,HighAOV_ELSE_ELSE
U17235,S006,LowAOV_LowEng_ELSE
U17236,S003,MidAOV_LowEng_ELSE
U17237,S002,MidAOV_HighEng_HighProf
U17238,S006,LowAOV_LowEng_ELSE
U17239,S001,HighAOV_ELSE_ELSE
U17240,S002,MidAOV_HighEng_HighProf
U17241,S006,LowAOV_LowEng_ELSE
U17242,S006,LowAOV_LowEng_ELSE
U17243,S003,MidAOV_LowEng_ELSE
U17244,S005,LowAOV_HighEng_ELSE
U17245,S003,MidAOV_LowEng_ELSE
U17246,S006,LowAOV_LowEng_ELSE
U17247,S005,LowAOV_HighEng_ELSE
U17248,S006,LowAOV_LowEng_ELSE
U17249,S001,HighAOV_ELSE_ELSE
U17250,S004,MidAOV_HighEng_LowProf
U17251,S004,MidAOV_HighEng_LowProf
U17252,S006,LowAOV_LowEng_ELSE
U17253,S001,HighAOV_ELSE_ELSE
U17254,S001,HighAOV_ELSE_ELSE
U17255,S001,HighAOV_ELSE_ELSE
U17256,S006,LowAOV_LowEng_ELSE
U17257,S005,LowAOV_HighEng_ELSE
U17258,S003,MidAOV_LowEng_ELSE
U17259,S002,MidAOV_HighEng_HighProf
U17260,S003,MidAOV_LowEng_ELSE
U17261,S003,MidAOV_LowEng_ELSE
U17262,S001,HighAOV_ELSE_ELSE
U17263,S004,MidAOV_HighEng_LowProf
U17264,S002,MidAOV_HighEng_HighProf
U17265,S002,MidAOV_HighEng_HighProf
U17266,S003,MidAOV_LowEng_ELSE
U17267,S003,MidAOV_LowEng_ELSE
U17268,S001,HighAOV_ELSE_ELSE
U17269,S004,MidAOV_HighEng_LowProf
U17270,S002,MidAOV_HighEng_HighProf
U17271,S005,LowAOV_HighEng_ELSE
U17272,S005,LowAOV_HighEng_ELSE
U17273,S003,MidAOV_LowEng_ELSE
U17274,S003,MidAOV_LowEng_ELSE
U17275,S002,MidAOV_HighEng_HighProf
U17276,S003,MidAOV_LowEng_ELSE
U17277,S002,MidAOV_HighEng_HighProf
U17278,S003,MidAOV_LowEng_ELSE
U17279,S005,LowAOV_HighEng_ELSE
U17280,S004,MidAOV_HighEng_LowProf
U17281,S002,MidAOV_HighEng_HighProf
U17282,S003,MidAOV_LowEng_ELSE
U17283,S001,HighAOV_ELSE_ELSE
U17284,S001,HighAOV_ELSE_ELSE
U17285,S002,MidAOV_HighEng_HighProf
U17286,S003,MidAOV_LowEng_ELSE
U17287,S002,MidAOV_HighEng_HighProf
U17288,S006,LowAOV_LowEng_ELSE
U17289,S001,HighAOV_ELSE_ELSE
U17290,S002,MidAOV_HighEng_HighProf
U17291,S002,MidAOV_HighEng_HighProf
U17292,S004,MidAOV_HighEng_LowProf
U17293,S004,MidAOV_HighEng_LowProf
U17294,S002,MidAOV_HighEng_HighProf
U17295,S006,LowAOV_LowEng_ELSE
U17296,S002,MidAOV_HighEng_HighProf
U17297,S006,LowAOV_LowEng_ELSE
U17298,S003,MidAOV_LowEng_ELSE
U17299,S001,HighAOV_ELSE_ELSE
U17300,S003,MidAOV_LowEng_ELSE
U17301,S006,LowAOV_LowEng_ELSE
U17302,S006,LowAOV_LowEng_ELSE
U17303,S004,MidAOV_HighEng_LowProf
U17304,S001,HighAOV_ELSE_ELSE
U17305,S003,MidAOV_LowEng_ELSE
U17306,S003,MidAOV_LowEng_ELSE
U17307,S006,LowAOV_LowEng_ELSE
U17308,S002,MidAOV_HighEng_HighProf
U17309,S001,HighAOV_ELSE_ELSE
U17310,S001,HighAOV_ELSE_ELSE
U17311,S003,MidAOV_LowEng_ELSE
U17312,S002,MidAOV_HighEng_HighProf
U17313,S002,MidAOV_HighEng_HighProf
U17314,S001,HighAOV_ELSE_ELSE
U17315,S004,MidAOV_HighEng_LowProf
U17316,S005,LowAOV_HighEng_ELSE
U17317,S003,MidAOV_LowEng_ELSE
U17318,S001,HighAOV_ELSE_ELSE
U17319,S002,MidAOV_HighEng_HighProf
U17320,S002,MidAOV_HighEng_HighProf
U17321,S002,MidAOV_HighEng_HighProf
U17322,S006,LowAOV_LowEng_ELSE
U17323,S005,LowAOV_HighEng_ELSE
U17324,S006,LowAOV_LowEng_ELSE
U17325,S001,HighAOV_ELSE_ELSE
U17326,S006,LowAOV_LowEng_ELSE
U17327,S003,MidAOV_LowEng_ELSE
U17328,S004,MidAOV_HighEng_LowProf
U17329,S001,HighAOV_ELSE_ELSE
U17330,S002,MidAOV_HighEng_HighProf
U17331,S004,MidAOV_HighEng_LowProf
U17332,S001,HighAOV_ELSE_ELSE
U17333,S006,LowAOV_LowEng_ELSE
U17334,S006,LowAOV_LowEng_ELSE
U17335,S002,MidAOV_HighEng_HighProf
U17336,S002,MidAOV_HighEng_HighProf
U17337,S002,MidAOV_HighEng_HighProf
U17338,S003,MidAOV_LowEng_ELSE
U17339,S006,LowAOV_LowEng_ELSE
U17340,S001,HighAOV_ELSE_ELSE
U17341,S003,MidAOV_LowEng_ELSE
U17342,S001,HighAOV_ELSE_ELSE
U17343,S004,MidAOV_HighEng_LowProf
U17344,S006,LowAOV_LowEng_ELSE
U17345,S002,MidAOV_HighEng_HighProf
U17346,S003,MidAOV_LowEng_ELSE
U17347,S005,LowAOV_HighEng_ELSE
U17348,S003,MidAOV_LowEng_ELSE
U17349,S001,HighAOV_ELSE_ELSE
U17350,S002,MidAOV_HighEng_HighProf
U17351,S003,MidAOV_LowEng_ELSE
U17352,S001,HighAOV_ELSE_ELSE
U17353,S005,LowAOV_HighEng_ELSE
U17354,S003,MidAOV_LowEng_ELSE
U17355,S003,MidAOV_LowEng_ELSE
U17356,S006,LowAOV_LowEng_ELSE
U17357,S006,LowAOV_LowEng_ELSE
U17358,S006,LowAOV_LowEng_ELSE
U17359,S001,HighAOV_ELSE_ELSE
U17360,S001,HighAOV_ELSE_ELSE
U17361,S006,LowAOV_LowEng_ELSE
U17362,S005,LowAOV_HighEng_ELSE
U17363,S003,MidAOV_LowEng_ELSE
U17364,S001,HighAOV_ELSE_ELSE
U17365,S003,MidAOV_LowEng_ELSE
U17366,S001,HighAOV_ELSE_ELSE
U17367,S006,LowAOV_LowEng_ELSE
U17368,S002,MidAOV_HighEng_HighProf
U17369,S006,LowAOV_LowEng_ELSE
U17370,S002,MidAOV_HighEng_HighProf
U17371,S006,LowAOV_LowEng_ELSE
U17372,S006,LowAOV_LowEng_ELSE
U17373,S006,LowAOV_LowEng_ELSE
U17374,S003,MidAOV_LowEng_ELSE
U17375,S003,MidAOV_LowEng_ELSE
U17376,S002,MidAOV_HighEng_HighProf
U17377,S001,HighAOV_ELSE_ELSE
U17378,S001,HighAOV_ELSE_ELSE
U17379,S006,LowAOV_LowEng_ELSE
U17380,S005,LowAOV_HighEng_ELSE
U17381,S001,HighAOV_ELSE_ELSE
U17382,S006,LowAOV_LowEng_ELSE
U17383,S005,LowAOV_HighEng_ELSE
U17384,S001,HighAOV_ELSE_ELSE
U17385,S001,HighAOV_ELSE_ELSE
U17386,S002,MidAOV_HighEng_HighProf
U17387,S001,HighAOV_ELSE_ELSE
U17388,S006,LowAOV_LowEng_ELSE
U17389,S003,MidAOV_LowEng_ELSE
U17390,S002,MidAOV_HighEng_HighProf
U17391,S003,MidAOV_LowEng_ELSE
U17392,S006,LowAOV_LowEng_ELSE
U17393,S005,LowAOV_HighEng_ELSE
U17394,S001,HighAOV_ELSE_ELSE
U17395,S006,LowAOV_LowEng_ELSE
U17396,S002,MidAOV_HighEng_HighProf
U17397,S005,LowAOV_HighEng_ELSE
U17398,S005,LowAOV_HighEng_ELSE
U17399,S001,HighAOV_ELSE_ELSE
U17400,S006,LowAOV_LowEng_ELSE
U17401,S006,LowAOV_LowEng_ELSE
U17402,S004,MidAOV_HighEng_LowProf
U17403,S003,MidAOV_LowEng_ELSE
U17404,S003,MidAOV_LowEng_ELSE
U17405,S006,LowAOV_LowEng_ELSE
U17406,S004,MidAOV_HighEng_LowProf
U17407,S003,MidAOV_LowEng_ELSE
U17408,S001,HighAOV_ELSE_ELSE
U17409,S006,LowAOV_LowEng_ELSE
U17410,S002,MidAOV_HighEng_HighProf
U17411,S003,MidAOV_LowEng_ELSE
U17412,S004,MidAOV_HighEng_LowProf
U17413,S002,MidAOV_HighEng_HighProf
U17414,S003,MidAOV_LowEng_ELSE
U17415,S001,HighAOV_ELSE_ELSE
U17416,S003,MidAOV_LowEng_ELSE
U17417,S005,LowAOV_HighEng_ELSE
U17418,S004,MidAOV_HighEng_LowProf
U17419,S001,HighAOV_ELSE_ELSE
U17420,S003,MidAOV_LowEng_ELSE
U17421,S004,MidAOV_HighEng_LowProf
U17422,S006,LowAOV_LowEng_ELSE
U17423,S001,HighAOV_ELSE_ELSE
U17424,S004,MidAOV_HighEng_LowProf
U17425,S001,HighAOV_ELSE_ELSE
U17426,S005,LowAOV_HighEng_ELSE
U17427,S003,MidAOV_LowEng_ELSE
U17428,S001,HighAOV_ELSE_ELSE
U17429,S005,LowAOV_HighEng_ELSE
U17430,S006,LowAOV_LowEng_ELSE
U17431,S006,LowAOV_LowEng_ELSE
U17432,S001,HighAOV_ELSE_ELSE
U17433,S006,LowAOV_LowEng_ELSE
U17434,S002,MidAOV_HighEng_HighProf
U17435,S001,HighAOV_ELSE_ELSE
U17436,S004,MidAOV_HighEng_LowProf
U17437,S006,LowAOV_LowEng_ELSE
U17438,S003,MidAOV_LowEng_ELSE
U17439,S001,HighAOV_ELSE_ELSE
U17440,S003,MidAOV_LowEng_ELSE
U17441,S006,LowAOV_LowEng_ELSE
U17442,S002,MidAOV_HighEng_HighProf
U17443,S003,MidAOV_LowEng_ELSE
U17444,S001,HighAOV_ELSE_ELSE
U17445,S005,LowAOV_HighEng_ELSE
U17446,S005,LowAOV_HighEng_ELSE
U17447,S002,MidAOV_HighEng_HighProf
U17448,S003,MidAOV_LowEng_ELSE
U17449,S003,MidAOV_LowEng_ELSE
U17450,S002,MidAOV_HighEng_HighProf
U17451,S002,MidAOV_HighEng_HighProf
U17452,S003,MidAOV_LowEng_ELSE
U17453,S005,LowAOV_HighEng_ELSE
U17454,S006,LowAOV_LowEng_ELSE
U17455,S001,HighAOV_ELSE_ELSE
U17456,S003,MidAOV_LowEng_ELSE
U17457,S006,LowAOV_LowEng_ELSE
U17458,S001,HighAOV_ELSE_ELSE
U17459,S002,MidAOV_HighEng_HighProf
U17460,S003,MidAOV_LowEng_ELSE
U17461,S005,LowAOV_HighEng_ELSE
U17462,S001,HighAOV_ELSE_ELSE
U17463,S003,MidAOV_LowEng_ELSE
U17464,S002,MidAOV_HighEng_HighProf
U17465,S002,MidAOV_HighEng_HighProf
U17466,S003,MidAOV_LowEng_ELSE
U17467,S001,HighAOV_ELSE_ELSE
U17468,S001,HighAOV_ELSE_ELSE
U17469,S006,LowAOV_LowEng_ELSE
U17470,S005,LowAOV_HighEng_ELSE
U17471,S001,HighAOV_ELSE_ELSE
U17472,S002,MidAOV_HighEng_HighProf
U17473,S001,HighAOV_ELSE_ELSE
U17474,S002,MidAOV_HighEng_HighProf
U17475,S005,LowAOV_HighEng_ELSE
U17476,S002,MidAOV_HighEng_HighProf
U17477,S001,HighAOV_ELSE_ELSE
U17478,S006,LowAOV_LowEng_ELSE
U17479,S002,MidAOV_HighEng_HighProf
U17480,S004,MidAOV_HighEng_LowProf
U17481,S001,HighAOV_ELSE_ELSE
U17482,S002,MidAOV_HighEng_HighProf
U17483,S003,MidAOV_LowEng_ELSE
U17484,S003,MidAOV_LowEng_ELSE
U17485,S006,LowAOV_LowEng_ELSE
U17486,S006,LowAOV_LowEng_ELSE
U17487,S006,LowAOV_LowEng_ELSE
U17488,S003,MidAOV_LowEng_ELSE
U17489,S002,MidAOV_HighEng_HighProf
U17490,S001,HighAOV_ELSE_ELSE
U17491,S002,MidAOV_HighEng_HighProf
U17492,S001,HighAOV_ELSE_ELSE
U17493,S003,MidAOV_LowEng_ELSE
U17494,S006,LowAOV_LowEng_ELSE
U17495,S001,HighAOV_ELSE_ELSE
U17496,S002,MidAOV_HighEng_HighProf
U17497,S006,LowAOV_LowEng_ELSE
U17498,S006,LowAOV_LowEng_ELSE
U17499,S003,MidAOV_LowEng_ELSE
U17500,S005,LowAOV_HighEng_ELSE
U17501,S003,MidAOV_LowEng_ELSE
U17502,S004,MidAOV_HighEng_LowProf
U17503,S002,MidAOV_HighEng_HighProf
U17504,S006,LowAOV_LowEng_ELSE
U17505,S003,MidAOV_LowEng_ELSE
U17506,S005,LowAOV_HighEng_ELSE
U17507,S006,LowAOV_LowEng_ELSE
U17508,S002,MidAOV_HighEng_HighProf
U17509,S004,MidAOV_HighEng_LowProf
U17510,S001,HighAOV_ELSE_ELSE
U17511,S001,HighAOV_ELSE_ELSE
U17512,S002,MidAOV_HighEng_HighProf
U17513,S006,LowAOV_LowEng_ELSE
U17514,S001,HighAOV_ELSE_ELSE
U17515,S006,LowAOV_LowEng_ELSE
U17516,S006,LowAOV_LowEng_ELSE
U17517,S001,HighAOV_ELSE_ELSE
U17518,S003,MidAOV_LowEng_ELSE
U17519,S003,MidAOV_LowEng_ELSE
U17520,S004,MidAOV_HighEng_LowProf
U17521,S004,MidAOV_HighEng_LowProf
U17522,S005,LowAOV_HighEng_ELSE
U17523,S005,LowAOV_HighEng_ELSE
U17524,S006,LowAOV_LowEng_ELSE
U17525,S002,MidAOV_HighEng_HighProf
U17526,S002,MidAOV_HighEng_HighProf
U17527,S003,MidAOV_LowEng_ELSE
U17528,S003,MidAOV_LowEng_ELSE
U17529,S003,MidAOV_LowEng_ELSE
U17530,S001,HighAOV_ELSE_ELSE
U17531,S001,HighAOV_ELSE_ELSE
U17532,S003,MidAOV_LowEng_ELSE
U17533,S004,MidAOV_HighEng_LowProf
U17534,S004,MidAOV_HighEng_LowProf
U17535,S003,MidAOV_LowEng_ELSE
U17536,S003,MidAOV_LowEng_ELSE
U17537,S006,LowAOV_LowEng_ELSE
U17538,S006,LowAOV_LowEng_ELSE
U17539,S001,HighAOV_ELSE_ELSE
U17540,S001,HighAOV_ELSE_ELSE
U17541,S005,LowAOV_HighEng_ELSE
U17542,S003,MidAOV_LowEng_ELSE
U17543,S006,LowAOV_LowEng_ELSE
U17544,S005,LowAOV_HighEng_ELSE
U17545,S006,LowAOV_LowEng_ELSE
U17546,S003,MidAOV_LowEng_ELSE
U17547,S002,MidAOV_HighEng_HighProf
U17548,S002,MidAOV_HighEng_HighProf
U17549,S001,HighAOV_ELSE_ELSE
U17550,S003,MidAOV_LowEng_ELSE
U17551,S004,MidAOV_HighEng_LowProf
U17552,S006,LowAOV_LowEng_ELSE
U17553,S003,MidAOV_LowEng_ELSE
U17554,S003,MidAOV_LowEng_ELSE
U17555,S006,LowAOV_LowEng_ELSE
U17556,S006,LowAOV_LowEng_ELSE
U17557,S001,HighAOV_ELSE_ELSE
U17558,S003,MidAOV_LowEng_ELSE
U17559,S005,LowAOV_HighEng_ELSE
U17560,S001,HighAOV_ELSE_ELSE
U17561,S001,HighAOV_ELSE_ELSE
U17562,S002,MidAOV_HighEng_HighProf
U17563,S002,MidAOV_HighEng_HighProf
U17564,S004,MidAOV_HighEng_LowProf
U17565,S006,LowAOV_LowEng_ELSE
U17566,S002,MidAOV_HighEng_HighProf
U17567,S003,MidAOV_LowEng_ELSE
U17568,S003,MidAOV_LowEng_ELSE
U17569,S006,LowAOV_LowEng_ELSE
U17570,S002,MidAOV_HighEng_HighProf
U17571,S003,MidAOV_LowEng_ELSE
U17572,S001,HighAOV_ELSE_ELSE
U17573,S001,HighAOV_ELSE_ELSE
U17574,S006,LowAOV_LowEng_ELSE
U17575,S001,HighAOV_ELSE_ELSE
U17576,S005,LowAOV_HighEng_ELSE
U17577,S002,MidAOV_HighEng_HighProf
U17578,S004,MidAOV_HighEng_LowProf
U17579,S006,LowAOV_LowEng_ELSE
U17580,S001,HighAOV_ELSE_ELSE
U17581,S004,MidAOV_HighEng_LowProf
U17582,S001,HighAOV_ELSE_ELSE
U17583,S004,MidAOV_HighEng_LowProf
U17584,S004,MidAOV_HighEng_LowProf
U17585,S001,HighAOV_ELSE_ELSE
U17586,S003,MidAOV_LowEng_ELSE
U17587,S003,MidAOV_LowEng_ELSE
U17588,S001,HighAOV_ELSE_ELSE
U17589,S005,LowAOV_HighEng_ELSE
U17590,S002,MidAOV_HighEng_HighProf
U17591,S003,MidAOV_LowEng_ELSE
U17592,S002,MidAOV_HighEng_HighProf
U17593,S001,HighAOV_ELSE_ELSE
U17594,S002,MidAOV_HighEng_HighProf
U17595,S004,MidAOV_HighEng_LowProf
U17596,S003,MidAOV_LowEng_ELSE
U17597,S003,MidAOV_LowEng_ELSE
U17598,S006,LowAOV_LowEng_ELSE
U17599,S003,MidAOV_LowEng_ELSE
U17600,S001,HighAOV_ELSE_ELSE
U17601,S005,LowAOV_HighEng_ELSE
U17602,S003,MidAOV_LowEng_ELSE
U17603,S001,HighAOV_ELSE_ELSE
U17604,S002,MidAOV_HighEng_HighProf
U17605,S001,HighAOV_ELSE_ELSE
U17606,S006,LowAOV_LowEng_ELSE
U17607,S003,MidAOV_LowEng_ELSE
U17608,S001,HighAOV_ELSE_ELSE
U17609,S005,LowAOV_HighEng_ELSE
U17610,S001,HighAOV_ELSE_ELSE
U17611,S006,LowAOV_LowEng_ELSE
U17612,S005,LowAOV_HighEng_ELSE
U17613,S001,HighAOV_ELSE_ELSE
U17614,S003,MidAOV_LowEng_ELSE
U17615,S004,MidAOV_HighEng_LowProf
U17616,S001,HighAOV_ELSE_ELSE
U17617,S005,LowAOV_HighEng_ELSE
U17618,S003,MidAOV_LowEng_ELSE
U17619,S006,LowAOV_LowEng_ELSE
U17620,S001,HighAOV_ELSE_ELSE
U17621,S003,MidAOV_LowEng_ELSE
U17622,S001,HighAOV_ELSE_ELSE
U17623,S004,MidAOV_HighEng_LowProf
U17624,S004,MidAOV_HighEng_LowProf
U17625,S002,MidAOV_HighEng_HighProf
U17626,S003,MidAOV_LowEng_ELSE
U17627,S001,HighAOV_ELSE_ELSE
U17628,S006,LowAOV_LowEng_ELSE
U17629,S002,MidAOV_HighEng_HighProf
U17630,S006,LowAOV_LowEng_ELSE
U17631,S005,LowAOV_HighEng_ELSE
U17632,S002,MidAOV_HighEng_HighProf
U17633,S003,MidAOV_LowEng_ELSE
U17634,S004,MidAOV_HighEng_LowProf
U17635,S004,MidAOV_HighEng_LowProf
U17636,S006,LowAOV_LowEng_ELSE
U17637,S006,LowAOV_LowEng_ELSE
U17638,S001,HighAOV_ELSE_ELSE
U17639,S002,MidAOV_HighEng_HighProf
U17640,S001,HighAOV_ELSE_ELSE
U17641,S006,LowAOV_LowEng_ELSE
U17642,S003,MidAOV_LowEng_ELSE
U17643,S002,MidAOV_HighEng_HighProf
U17644,S002,MidAOV_HighEng_HighProf
U17645,S003,MidAOV_LowEng_ELSE
U17646,S006,LowAOV_LowEng_ELSE
U17647,S004,MidAOV_HighEng_LowProf
U17648,S003,MidAOV_LowEng_ELSE
U17649,S001,HighAOV_ELSE_ELSE
U17650,S004,MidAOV_HighEng_LowProf
U17651,S001,HighAOV_ELSE_ELSE
U17652,S002,MidAOV_HighEng_HighProf
U17653,S003,MidAOV_LowEng_ELSE
U17654,S006,LowAOV_LowEng_ELSE
U17655,S003,MidAOV_LowEng_ELSE
U17656,S001,HighAOV_ELSE_ELSE
U17657,S003,MidAOV_LowEng_ELSE
U17658,S006,LowAOV_LowEng_ELSE
U17659,S006,LowAOV_LowEng_ELSE
U17660,S003,MidAOV_LowEng_ELSE
U17661,S006,LowAOV_LowEng_ELSE
U17662,S001,HighAOV_ELSE_ELSE
U17663,S001,HighAOV_ELSE_ELSE
U17664,S003,MidAOV_LowEng_ELSE
U17665,S005,LowAOV_HighEng_ELSE
U17666,S002,MidAOV_HighEng_HighProf
U17667,S002,MidAOV_HighEng_HighProf
U17668,S002,MidAOV_HighEng_HighProf
U17669,S003,MidAOV_LowEng_ELSE
U17670,S003,MidAOV_LowEng_ELSE
U17671,S005,LowAOV_HighEng_ELSE
U17672,S005,LowAOV_HighEng_ELSE
U17673,S002,MidAOV_HighEng_HighProf
U17674,S002,MidAOV_HighEng_HighProf
U17675,S006,LowAOV_LowEng_ELSE
U17676,S003,MidAOV_LowEng_ELSE
U17677,S002,MidAOV_HighEng_HighProf
U17678,S006,LowAOV_LowEng_ELSE
U17679,S001,HighAOV_ELSE_ELSE
U17680,S006,LowAOV_LowEng_ELSE
U17681,S004,MidAOV_HighEng_LowProf
U17682,S003,MidAOV_LowEng_ELSE
U17683,S001,HighAOV_ELSE_ELSE
U17684,S001,HighAOV_ELSE_ELSE
U17685,S003,MidAOV_LowEng_ELSE
U17686,S006,LowAOV_LowEng_ELSE
U17687,S002,MidAOV_HighEng_HighProf
U17688,S003,MidAOV_LowEng_ELSE
U17689,S005,LowAOV_HighEng_ELSE
U17690,S001,HighAOV_ELSE_ELSE
U17691,S006,LowAOV_LowEng_ELSE
U17692,S003,MidAOV_LowEng_ELSE
U17693,S006,LowAOV_LowEng_ELSE
U17694,S001,HighAOV_ELSE_ELSE
U17695,S002,MidAOV_HighEng_HighProf
U17696,S002,MidAOV_HighEng_HighProf
U17697,S001,HighAOV_ELSE_ELSE
U17698,S001,HighAOV_ELSE_ELSE
U17699,S003,MidAOV_LowEng_ELSE
U17700,S006,LowAOV_LowEng_ELSE
U17701,S006,LowAOV_LowEng_ELSE
U17702,S003,MidAOV_LowEng_ELSE
U17703,S004,MidAOV_HighEng_LowProf
U17704,S006,LowAOV_LowEng_ELSE
U17705,S006,LowAOV_LowEng_ELSE
U17706,S001,HighAOV_ELSE_ELSE
U17707,S001,HighAOV_ELSE_ELSE
U17708,S006,LowAOV_LowEng_ELSE
U17709,S001,HighAOV_ELSE_ELSE
U17710,S001,HighAOV_ELSE_ELSE
U17711,S001,HighAOV_ELSE_ELSE
U17712,S001,HighAOV_ELSE_ELSE
U17713,S002,MidAOV_HighEng_HighProf
U17714,S003,MidAOV_LowEng_ELSE
U17715,S002,MidAOV_HighEng_HighProf
U17716,S001,HighAOV_ELSE_ELSE
U17717,S004,MidAOV_HighEng_LowProf
U17718,S005,LowAOV_HighEng_ELSE
U17719,S003,MidAOV_LowEng_ELSE
U17720,S004,MidAOV_HighEng_LowProf
U17721,S001,HighAOV_ELSE_ELSE
U17722,S003,MidAOV_LowEng_ELSE
U17723,S003,MidAOV_LowEng_ELSE
U17724,S005,LowAOV_HighEng_ELSE
U17725,S001,HighAOV_ELSE_ELSE
U17726,S003,MidAOV_LowEng_ELSE
U17727,S006,LowAOV_LowEng_ELSE
U17728,S006,LowAOV_LowEng_ELSE
U17729,S005,LowAOV_HighEng_ELSE
U17730,S006,LowAOV_LowEng_ELSE
U17731,S003,MidAOV_LowEng_ELSE
U17732,S003,MidAOV_LowEng_ELSE
U17733,S002,MidAOV_HighEng_HighProf
U17734,S005,LowAOV_HighEng_ELSE
U17735,S002,MidAOV_HighEng_HighProf
U17736,S003,MidAOV_LowEng_ELSE
U17737,S002,MidAOV_HighEng_HighProf
U17738,S003,MidAOV_LowEng_ELSE
U17739,S004,MidAOV_HighEng_LowProf
U17740,S005,LowAOV_HighEng_ELSE
U17741,S006,LowAOV_LowEng_ELSE
U17742,S003,MidAOV_LowEng_ELSE
U17743,S006,LowAOV_LowEng_ELSE
U17744,S002,MidAOV_HighEng_HighProf
U17745,S001,HighAOV_ELSE_ELSE
U17746,S003,MidAOV_LowEng_ELSE
U17747,S003,MidAOV_LowEng_ELSE
U17748,S002,MidAOV_HighEng_HighProf
U17749,S003,MidAOV_LowEng_ELSE
U17750,S004,MidAOV_HighEng_LowProf
U17751,S002,MidAOV_HighEng_HighProf
U17752,S001,HighAOV_ELSE_ELSE
U17753,S006,LowAOV_LowEng_ELSE
U17754,S001,HighAOV_ELSE_ELSE
U17755,S002,MidAOV_HighEng_HighProf
U17756,S005,LowAOV_HighEng_ELSE
U17757,S001,HighAOV_ELSE_ELSE
U17758,S002,MidAOV_HighEng_HighProf
U17759,S006,LowAOV_LowEng_ELSE
U17760,S003,MidAOV_LowEng_ELSE
U17761,S004,MidAOV_HighEng_LowProf
U17762,S005,LowAOV_HighEng_ELSE
U17763,S005,LowAOV_HighEng_ELSE
U17764,S003,MidAOV_LowEng_ELSE
U17765,S004,MidAOV_HighEng_LowProf
U17766,S001,HighAOV_ELSE_ELSE
U17767,S003,MidAOV_LowEng_ELSE
U17768,S002,MidAOV_HighEng_HighProf
U17769,S003,MidAOV_LowEng_ELSE
U17770,S004,MidAOV_HighEng_LowProf
U17771,S002,MidAOV_HighEng_HighProf
U17772,S006,LowAOV_LowEng_ELSE
U17773,S002,MidAOV_HighEng_HighProf
U17774,S001,HighAOV_ELSE_ELSE
U17775,S003,MidAOV_LowEng_ELSE
U17776,S001,HighAOV_ELSE_ELSE
U17777,S003,MidAOV_LowEng_ELSE
U17778,S005,LowAOV_HighEng_ELSE
U17779,S004,MidAOV_HighEng_LowProf
U17780,S004,MidAOV_HighEng_LowProf
U17781,S005,LowAOV_HighEng_ELSE
U17782,S006,LowAOV_LowEng_ELSE
U17783,S003,MidAOV_LowEng_ELSE
U17784,S006,LowAOV_LowEng_ELSE
U17785,S006,LowAOV_LowEng_ELSE
U17786,S005,LowAOV_HighEng_ELSE
U17787,S001,HighAOV_ELSE_ELSE
U17788,S002,MidAOV_HighEng_HighProf
U17789,S002,MidAOV_HighEng_HighProf
U17790,S001,HighAOV_ELSE_ELSE
U17791,S002,MidAOV_HighEng_HighProf
U17792,S003,MidAOV_LowEng_ELSE
U17793,S001,HighAOV_ELSE_ELSE
U17794,S004,MidAOV_HighEng_LowProf
U17795,S002,MidAOV_HighEng_HighProf
U17796,S003,MidAOV_LowEng_ELSE
U17797,S004,MidAOV_HighEng_LowProf
U17798,S001,HighAOV_ELSE_ELSE
U17799,S002,MidAOV_HighEng_HighProf
U17800,S006,LowAOV_LowEng_ELSE
U17801,S002,MidAOV_HighEng_HighProf
U17802,S001,HighAOV_ELSE_ELSE
U17803,S002,MidAOV_HighEng_HighProf
U17804,S005,LowAOV_HighEng_ELSE
U17805,S004,MidAOV_HighEng_LowProf
U17806,S004,MidAOV_HighEng_LowProf
U17807,S001,HighAOV_ELSE_ELSE
U17808,S001,HighAOV_ELSE_ELSE
U17809,S002,MidAOV_HighEng_HighProf
U17810,S006,LowAOV_LowEng_ELSE
U17811,S003,MidAOV_LowEng_ELSE
U17812,S002,MidAOV_HighEng_HighProf
U17813,S003,MidAOV_LowEng_ELSE
U17814,S002,MidAOV_HighEng_HighProf
U17815,S002,MidAOV_HighEng_HighProf
U17816,S003,MidAOV_LowEng_ELSE
U17817,S006,LowAOV_LowEng_ELSE
U17818,S006,LowAOV_LowEng_ELSE
U17819,S003,MidAOV_LowEng_ELSE
U17820,S006,LowAOV_LowEng_ELSE
U17821,S004,MidAOV_HighEng_LowProf
U17822,S002,MidAOV_HighEng_HighProf
U17823,S001,HighAOV_ELSE_ELSE
U17824,S003,MidAOV_LowEng_ELSE
U17825,S003,MidAOV_LowEng_ELSE
U17826,S001,HighAOV_ELSE_ELSE
U17827,S006,LowAOV_LowEng_ELSE
U17828,S003,MidAOV_LowEng_ELSE
U17829,S005,LowAOV_HighEng_ELSE
U17830,S006,LowAOV_LowEng_ELSE
U17831,S006,LowAOV_LowEng_ELSE
U17832,S003,MidAOV_LowEng_ELSE
U17833,S004,MidAOV_HighEng_LowProf
U17834,S006,LowAOV_LowEng_ELSE
U17835,S003,MidAOV_LowEng_ELSE
U17836,S001,HighAOV_ELSE_ELSE
U17837,S002,MidAOV_HighEng_HighProf
U17838,S002,MidAOV_HighEng_HighProf
U17839,S006,LowAOV_LowEng_ELSE
U17840,S002,MidAOV_HighEng_HighProf
U17841,S002,MidAOV_HighEng_HighProf
